路線編號,路線,路線名稱,站序,中文站點名,去回
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),17,下寮里,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),18,下寮社區,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),19,梧棲郵局,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),20,梧棲(朝元宮),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),21,安仁里,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),22,梧棲國小,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),23,臺灣大道港埠路口,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),24,大庄(浩天宮),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),25,邱厝庄,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),26,童綜合醫院(梧棲院區),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),27,體育館前,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),28,東大庄,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),29,臺灣大道民和路口,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),30,中港國小,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),31,第一銀行(沙鹿分行),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),32,巨業沙鹿站,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),33,洛泉里,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),34,沙鹿高工(中山路),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),35,中山鎮政路口,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),36,中山臺灣大道口,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),37,竹林里,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),38,紅竹巷,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),39,臺灣大道北勢路口,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),40,靜宜大學(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),41,晉江寮(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),42,弘光科技大學(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),43,正英路(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),44,坪頂(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),45,東海別墅(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),46,榮總/東海大學(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),47,玉門路(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),48,澄清醫院(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),49,中港新城(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),50,福安(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),51,秋紅谷(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),52,新光/遠百(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),53,市政府(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),54,頂何厝(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),55,忠明國小(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),56,科博館(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),57,中正國小(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),58,茄苳腳(專用道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),59,臺灣大道原子街口,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),60,臺灣大道中華路口,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),61,仁愛醫院,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),62,第二市場(臺灣大道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),63,彰化銀行(臺灣大道),去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),64,第一廣場,去程
908,306E,清水 - 梧棲 - 臺中車站(臺灣大道),65,臺中車站(臺灣大道),去程
939,306區1,靜宜大學 - 梧棲 - 清水,1,靜宜大學(專用道),去程
939,306區1,靜宜大學 - 梧棲 - 清水,2,臺灣大道北勢路口,去程
939,306區1,靜宜大學 - 梧棲 - 清水,3,紅竹巷,去程
939,306區1,靜宜大學 - 梧棲 - 清水,4,中山臺灣大道口,去程
939,306區1,靜宜大學 - 梧棲 - 清水,5,中山鎮政路口,去程
939,306區1,靜宜大學 - 梧棲 - 清水,6,沙鹿高工(中山路),去程
939,306區1,靜宜大學 - 梧棲 - 清水,7,洛泉里,去程
939,306區1,靜宜大學 - 梧棲 - 清水,8,巨業沙鹿站,去程
939,306區1,靜宜大學 - 梧棲 - 清水,9,第一銀行(沙鹿分行),去程
939,306區1,靜宜大學 - 梧棲 - 清水,10,中港國小,去程
939,306區1,靜宜大學 - 梧棲 - 清水,11,臺灣大道民和路口,去程
939,306區1,靜宜大學 - 梧棲 - 清水,12,東大庄,去程
939,306區1,靜宜大學 - 梧棲 - 清水,13,體育館前,去程
939,306區1,靜宜大學 - 梧棲 - 清水,14,童綜合醫院(梧棲院區),去程
939,306區1,靜宜大學 - 梧棲 - 清水,15,邱厝庄,去程
939,306區1,靜宜大學 - 梧棲 - 清水,16,大庄(浩天宮),去程
939,306區1,靜宜大學 - 梧棲 - 清水,17,臺灣大道港埠路口,去程
939,306區1,靜宜大學 - 梧棲 - 清水,18,梧棲國小,去程
939,306區1,靜宜大學 - 梧棲 - 清水,19,安仁里,去程
939,306區1,靜宜大學 - 梧棲 - 清水,20,梧棲(朝元宮),去程
939,306區1,靜宜大學 - 梧棲 - 清水,21,梧棲郵局,去程
939,306區1,靜宜大學 - 梧棲 - 清水,22,下寮社區,去程
939,306區1,靜宜大學 - 梧棲 - 清水,23,下寮里,去程
939,306區1,靜宜大學 - 梧棲 - 清水,24,頂寮里,去程
939,306區1,靜宜大學 - 梧棲 - 清水,25,國都飯店,去程
939,306區1,靜宜大學 - 梧棲 - 清水,26,臺銀中港分行,去程
939,306區1,靜宜大學 - 梧棲 - 清水,27,臺中港郵局,去程
939,306區1,靜宜大學 - 梧棲 - 清水,28,竹圍(港埠路),去程
939,306區1,靜宜大學 - 梧棲 - 清水,29,槺榔,去程
939,306區1,靜宜大學 - 梧棲 - 清水,30,東槺榔,去程
939,306區1,靜宜大學 - 梧棲 - 清水,31,西牛埔,去程
939,306區1,靜宜大學 - 梧棲 - 清水,32,牛埔(鰲峰路),去程
939,306區1,靜宜大學 - 梧棲 - 清水,33,南社里,去程
939,306區1,靜宜大學 - 梧棲 - 清水,34,清水國中,去程
939,306區1,靜宜大學 - 梧棲 - 清水,35,銀聯二村,去程
939,306區1,靜宜大學 - 梧棲 - 清水,36,社口,去程
939,306區1,靜宜大學 - 梧棲 - 清水,37,鰲峰西社路口,去程
939,306區1,靜宜大學 - 梧棲 - 清水,38,分局前,去程
939,306區1,靜宜大學 - 梧棲 - 清水,39,清水,去程
939,306區1,靜宜大學 - 梧棲 - 清水,1,清水,回程
939,306區1,靜宜大學 - 梧棲 - 清水,2,分局前,回程
939,306區1,靜宜大學 - 梧棲 - 清水,3,鰲峰西社路口,回程
939,306區1,靜宜大學 - 梧棲 - 清水,4,社口,回程
939,306區1,靜宜大學 - 梧棲 - 清水,5,銀聯二村,回程
939,306區1,靜宜大學 - 梧棲 - 清水,6,清水國中,回程
939,306區1,靜宜大學 - 梧棲 - 清水,7,南社里,回程
939,306區1,靜宜大學 - 梧棲 - 清水,8,牛埔(鰲峰路),回程
939,306區1,靜宜大學 - 梧棲 - 清水,9,西牛埔,回程
939,306區1,靜宜大學 - 梧棲 - 清水,10,東槺榔,回程
939,306區1,靜宜大學 - 梧棲 - 清水,11,槺榔,回程
939,306區1,靜宜大學 - 梧棲 - 清水,12,竹圍(港埠路),回程
939,306區1,靜宜大學 - 梧棲 - 清水,13,臺中港郵局,回程
939,306區1,靜宜大學 - 梧棲 - 清水,14,臺銀中港分行,回程
939,306區1,靜宜大學 - 梧棲 - 清水,15,國都飯店,回程
939,306區1,靜宜大學 - 梧棲 - 清水,16,頂寮里,回程
939,306區1,靜宜大學 - 梧棲 - 清水,17,下寮里,回程
939,306區1,靜宜大學 - 梧棲 - 清水,18,下寮社區,回程
939,306區1,靜宜大學 - 梧棲 - 清水,19,梧棲郵局,回程
939,306區1,靜宜大學 - 梧棲 - 清水,20,梧棲(朝元宮),回程
939,306區1,靜宜大學 - 梧棲 - 清水,21,安仁里,回程
939,306區1,靜宜大學 - 梧棲 - 清水,22,梧棲國小,回程
939,306區1,靜宜大學 - 梧棲 - 清水,23,臺灣大道港埠路口,回程
939,306區1,靜宜大學 - 梧棲 - 清水,24,大庄(浩天宮),回程
939,306區1,靜宜大學 - 梧棲 - 清水,25,邱厝庄,回程
939,306區1,靜宜大學 - 梧棲 - 清水,26,童綜合醫院(梧棲院區),回程
939,306區1,靜宜大學 - 梧棲 - 清水,27,體育館前,回程
939,306區1,靜宜大學 - 梧棲 - 清水,28,東大庄,回程
939,306區1,靜宜大學 - 梧棲 - 清水,29,臺灣大道民和路口,回程
939,306區1,靜宜大學 - 梧棲 - 清水,30,中港國小,回程
939,306區1,靜宜大學 - 梧棲 - 清水,31,第一銀行(沙鹿分行),回程
939,306區1,靜宜大學 - 梧棲 - 清水,32,巨業沙鹿站,回程
939,306區1,靜宜大學 - 梧棲 - 清水,33,洛泉里,回程
939,306區1,靜宜大學 - 梧棲 - 清水,34,沙鹿高工(中山路),回程
939,306區1,靜宜大學 - 梧棲 - 清水,35,中山鎮政路口,回程
939,306區1,靜宜大學 - 梧棲 - 清水,36,中山臺灣大道口,回程
939,306區1,靜宜大學 - 梧棲 - 清水,37,竹林里,回程
939,306區1,靜宜大學 - 梧棲 - 清水,38,紅竹巷,回程
939,306區1,靜宜大學 - 梧棲 - 清水,39,臺灣大道北勢路口,回程
939,306區1,靜宜大學 - 梧棲 - 清水,40,靜宜大學(專用道),回程
940,306區2,沙鹿 - 梧棲 - 清水,1,巨業沙鹿站,去程
940,306區2,沙鹿 - 梧棲 - 清水,2,第一銀行(沙鹿分行),去程
940,306區2,沙鹿 - 梧棲 - 清水,3,中港國小,去程
940,306區2,沙鹿 - 梧棲 - 清水,4,臺灣大道民和路口,去程
940,306區2,沙鹿 - 梧棲 - 清水,5,東大庄,去程
940,306區2,沙鹿 - 梧棲 - 清水,6,體育館前,去程
940,306區2,沙鹿 - 梧棲 - 清水,7,童綜合醫院(梧棲院區),去程
940,306區2,沙鹿 - 梧棲 - 清水,8,邱厝庄,去程
940,306區2,沙鹿 - 梧棲 - 清水,9,大庄(浩天宮),去程
940,306區2,沙鹿 - 梧棲 - 清水,10,臺灣大道港埠路口,去程
940,306區2,沙鹿 - 梧棲 - 清水,11,梧棲國小,去程
940,306區2,沙鹿 - 梧棲 - 清水,12,安仁里,去程
940,306區2,沙鹿 - 梧棲 - 清水,13,梧棲(朝元宮),去程
940,306區2,沙鹿 - 梧棲 - 清水,14,梧棲郵局,去程
940,306區2,沙鹿 - 梧棲 - 清水,15,下寮社區,去程
940,306區2,沙鹿 - 梧棲 - 清水,16,下寮里,去程
940,306區2,沙鹿 - 梧棲 - 清水,17,頂寮里,去程
940,306區2,沙鹿 - 梧棲 - 清水,18,國都飯店,去程
940,306區2,沙鹿 - 梧棲 - 清水,19,臺銀中港分行,去程
940,306區2,沙鹿 - 梧棲 - 清水,20,臺中港郵局,去程
940,306區2,沙鹿 - 梧棲 - 清水,21,竹圍(港埠路),去程
940,306區2,沙鹿 - 梧棲 - 清水,22,槺榔,去程
940,306區2,沙鹿 - 梧棲 - 清水,23,東槺榔,去程
940,306區2,沙鹿 - 梧棲 - 清水,24,西牛埔,去程
940,306區2,沙鹿 - 梧棲 - 清水,25,牛埔(鰲峰路),去程
940,306區2,沙鹿 - 梧棲 - 清水,26,南社里,去程
940,306區2,沙鹿 - 梧棲 - 清水,27,清水國中,去程
940,306區2,沙鹿 - 梧棲 - 清水,28,銀聯二村,去程
940,306區2,沙鹿 - 梧棲 - 清水,29,社口,去程
940,306區2,沙鹿 - 梧棲 - 清水,30,鰲峰西社路口,去程
940,306區2,沙鹿 - 梧棲 - 清水,31,分局前,去程
940,306區2,沙鹿 - 梧棲 - 清水,32,清水,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),1,清水,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),2,分局前,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),3,鰲峰西社路口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),4,社口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),5,銀聯二村,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),6,清水國中,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),7,鎮政民族路口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),8,民和民族路口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),9,民和忠孝西路口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),10,仁愛民權一街,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),11,民安仁愛路口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),12,南簡公園,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),13,臺中港郵局,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),14,臺銀中港分行,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),15,國都飯店,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),16,頂寮里,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),17,下寮里,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),18,下寮社區,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),19,梧棲郵局,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),20,梧棲(朝元宮),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),21,安仁里,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),22,梧棲國小,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),23,臺灣大道港埠路口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),24,大庄(浩天宮),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),25,邱厝庄,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),26,童綜合醫院(梧棲院區),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),27,體育館前,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),28,東大庄,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),29,臺灣大道民和路口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),30,中港國小,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),31,第一銀行(沙鹿分行),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),32,巨業沙鹿站,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),33,洛泉里,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),34,沙鹿高工(中山路),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),35,中山鎮政路口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),36,中山臺灣大道口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),37,竹林里,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),38,紅竹巷,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),39,臺灣大道北勢路口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),40,靜宜大學(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),41,晉江寮(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),42,弘光科技大學(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),43,正英路(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),44,坪頂(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),45,東海別墅(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),46,榮總/東海大學(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),47,玉門路(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),48,澄清醫院(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),49,中港新城(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),50,福安(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),51,秋紅谷(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),52,新光/遠百(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),53,市政府(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),54,頂何厝(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),55,忠明國小(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),56,科博館(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),57,中正國小(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),58,茄苳腳(專用道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),59,臺灣大道原子街口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),60,臺灣大道中華路口,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),61,仁愛醫院,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),62,第二市場(臺灣大道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),63,彰化銀行(臺灣大道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),64,第一廣場,去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),65,臺中車站(臺灣大道),去程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),1,臺中車站(臺灣大道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),2,第一廣場,回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),3,彰化銀行(臺灣大道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),4,第二市場(臺灣大道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),5,仁愛醫院,回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),6,臺灣大道中華路口,回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),7,臺灣大道原子街口,回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),8,茄苳腳(專用道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),9,中正國小(專用道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),10,科博館(專用道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),11,忠明國小(專用道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),12,頂何厝(專用道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),13,市政府(專用道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),14,新光/遠百(專用道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),15,秋紅谷(專用道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),16,福安(專用道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),17,中港新城(專用道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),18,澄清醫院(專用道),回程
937,306繞,清水 - 梧棲 - 臺中車站(臺灣大道),19,玉門路(專用道),回程
